produk;user;review;klasifikasi
garnier bb cream;Syapoe;Seneng banget pas tau kalo garnier ngeluarin BB cream ini. Tapi pas pertama kali nyoba, ternyata shade nya kurang cocok di kulit muka aku. Hasilnya cenderung jadi warna abu-abu. Dan waktu aku coba pakai dari sekitar jam 8 pagi sampe jam 11 siang, BB cream ini malah jadi meleleh dan mukaku terlihat kusam, waktu itu cuaca nggak terlalu panas. Padahal, enaknya produk ini cocok banget buat kulit muka aku yang kering karena melembabkan juga dan hasilnya dewy. Tapi kalo buat repurchase, No.;0
garnier bb cream;rizcovabee;my first BB cream ever i tried. gampang bgt dicari + harga terjangkau. beli BB cream iseng iseng karna mau sosoan ala ala korea (jaman jaman SMA), pdahal kulit waktu itu masih mulus belum banyak pikiran kaya sekarang. setelah memakai ini kulit w jd mudah jerawatan dan bruntusan ditambah kalo kena panas jd oily muka w :(. teksturnya lumayan creamy dan agak berat dimuka w pada waktu itu. segi positifnya ini masih good lah kalo dipake buat sekali kali (not routine make up);0
garnier bb cream;rikajuw;entah kenapa pake cream Garnier ini gapernah cocok dari mulai cream BB cream facial wash pelembab dll gapernah cocok, pasti komedo aku langsung parah, dan yg lebih lagi adalah sebum di muka aku makin ga terkontrol, makanya sekarang gaberani coba produk Garnier apapun itu termasuk sheetmask nya ya, walaupun aku pecinta sheetmask tapi ga harus Garnier deh, msh banyak merk lain.;0
garnier bb cream;Dheanatsy;Pernah pake awal awal masuk smk. Beli karena belum begitu tau makeup n harganya cukup affordable. Tapi setelah dipake warnanya abu abu banget dimuka, creasing, dan bikin muka aku bruntusan🙄 repuchase? Big NO;0
garnier bb cream;Ketiajeng16;Bb cream pertama ku, dan sayangnya kecewa banget sama produk ini, di aku dia cakey parah,  baru beberapa menit aja udah cakey dan ga nyatu aja gitu sama kulit, udah pake pelembab sebelumnya terus setelahnya langsung timpa pake powder tetep aja cakey huhuhu 😭;0
garnier bb cream;zaki_a;kulitku biasanya ga terlalu rewel sama produk (rewelnya sama cuaca/lingkungan) tapi pakai dia beberapa kali langsung breakout parah. jerawat di mana-mana.|saat dipakai juga kerasa oily, berat di kulit. big no.;0
garnier bb cream;armthjcnt;sumpah BB cream ini buat tekstur wajahku kelihatan terus muka ku pakai ini jadi abu - abu. bagiku diblend juga agak susah. pertama kali pemakaian BB cream ini wajahku langsung beruntusan..............;0
garnier bb cream;cnssofyan;aku cobain ini punya temen, karna kepepet mau keluar balik dari istirahat koas sehabis shalat (udah cuci muka) terus ga bawa touch up untuk muka. karna bahaya banget keluar tapi ga ada sun protection aku pake ini daan ini kok parah banget ga cocok di aku level bikin muka jadi terlalu putih dan patchy gitu, tapi wanginya ga masalah sih kalau aku. ga akan beli tapi hehe.;0
garnier bb cream;dearmanda;Tekstur produknya ringan, wanginya enak. Tapi sayang mukaku jadi semakin semakin semakin berminyak pake produk ini. Jadi mesti ditambal pake bedak lagi biar gak terlalu berminyak. Aku rasa produk ini lebih cocok dipake yang tipe kulitnya kering dan tidak sensitif;0
garnier bb cream;aurumnuranisa;BB Cream pertamaku dan aku pakai pas awal masuk kuliah. Jadi awal masuk kuliah tuh kulitku belang bgt dan aku blm ngerti dunia make up. Beli ini di alfamidi dan hanya ada satu shade. Pas diapply pertama kali baunya menyengat bgt dan stlh bbrp jam dipake bikin muka kyk kilang minyak. Alhasil cuma pakai bbrp kali hbs itu aku buang ?;0
garnier bb cream;seubnida;Gada alesan beli ini, cm pengen nyoba aja haha. Teksturnya agak cair, wanginya lumayan strong sih menurutku, dan doi lengket abiss. Pas aku apply pake tangan doi bakal nempel terus di tangan, bahkan sampe aku di sekolah naik motor pun tetep di tangan. Setia banget sih kamu :');0
garnier bb cream;Nasya99;ini adalaah bb cream pertama yang aku beli karena cm ada 1 shade jd yaudah langsung ambil gtu. dlu masih belum ngerti dunia per makeupan jd beli ini tu pgn coba2 aja gt. tp ternyata bb cream ini bikin aku sedihh, ngga nyaman bgt di pake, bikin kusam, dan tone nya gelap bgt gitu;0
garnier bb cream;stennyps;BB cream pertama, pas banyak iklannya di tv. Ternyata ga sesuai ekspetasi, coveragenya sheer bgt (bahkan hampir ga ada) trus oil controlnya jelek bgt. Emang sih harganya murah, tapi masih banyak bb cream murah lainnya yg kualitasnya jauh lebih bagus.;0
garnier bb cream;Nisasurya;BB Cream pertama yang pernah aku coba waktu masih belajar makeup. Packagingnya tube kecil dengan tutup ulir. Aromanya ada sedikit aroma citrus menurutku tapi ga terlalu menyengat. Teksturnya cream agak cair, dan menurutku produk ini sulit di blend, susah rata gitu di kulit dan dempul banget jadinya. Kalo ga salah produk ini juga shadenya cuma ini yang klaimnya bakal menyesuaikan warna kulit, tapi ini kegelapan di aku alhasil kelihatan banget wajah jadi kusam. Formulanya lumayan berat, kalo dipakai agak lama bikin kelihatan cakey. Aku dulu ga cocok sama produk ini, bagusnya produk ini lumayan terjangkau untuk bb cream.;0
garnier bb cream;Menicaso;Bb cream garnier pertama ku beli bb cream yg enak di pake cover banget aroma ya kayak lemon gitu cuma ...bb cream ini saya pake 1 tube udh habis terus beli lagi karena bagus cuma begitu kita ngk pake bb cream jadi muka agak berubah warna ya jidat sayamasih agak gelap dari wajah setelah pake bb cream tante saya bilang kok muka kamu jadi gelap hah ku pikir e tau tau ya bercermin la benar muka sama tangan saya belang setelah ngk pernah beli lag ini bb cream;0
garnier bb cream;widiapsr;pertama kali beli bb cream karena ini gampang banget carinya, di indomaret ada. tapi sayang di aku dia kegelapan banget. kalo gak salah ini cuman ada satu shade. padahal selama ini aku suka banget sama rangkain garnier. eh ini malah kegelapan :(;0
garnier bb cream;jihanariska;Produknya sangat susah untuk diblend dimuka dan tidak bikin lembab sama sekali. Kupikir shadenya bakalan cocok sama skintone kulitku ternyata abu-abu banget. Pas dipake juga jadi minyakan diarea hidung, pipi, dahi, sama dagu. Gampang luntur dan juga memperparah komedo.;0
garnier bb cream;deinovita;BB cream yang travel friendly & harganya sangat terjangkau. Tapi coverage dan oil controlnya kurang bagus. Selain itu BB cream ini tidak cocok di kulot wajahku yang acne prone dan sangat berminyak. Meskipun sudah dibersihkan menggunakan milk cleanser & facial wash, BB cream ini bikin breakout di wajahku.;0
garnier bb cream;laksmiindira;Kelebihan produk ini gampang diperoleh di mana2 ada, kemasan tube bikin gampang untuk dibawa2 dan ptaktisJujur pake produk ini baru 1 kali dan ga cocok sama kulitku yg sensitifKekurangan produk ini tone warnanya cenderung dark, jadi buat kulit putih keliatanya ga natural. Kalo dipake kesannya tebel, cakey, apalagi kalau ditimpa bedak. Rasanya ga nyaman karena di kulit terasa panas, gampang bikin wajah oily.;0
garnier bb cream;Cishihanifia;awal beli BB cream ini karena ngeliat harganya murah dan liat review2 katanya bagus, tapi ternyata BB cream ini sama sekali ga cocok di muka aku. coverage-nya kurang dan malah bikin mukaku makin bruntusan :(;0
garnier bb cream;Funfairy24;Aku kurang suka ama bb ini, dipakai susah sekali untuk dibaur, minyaknya banyak sekali , habis pakai langsung tempel tempel tissue buat nyerap minyaknya. Dipakai sebentar sudah cakey gitu. Akhirnya cukup dipakai 2x sudah masuk box aja deh;0
garnier bb cream;wanyi;Warnanya cocok buat kulitku tapi sayang bikin muka makin berminyak. Bb cream ini juga kayaknya ga betul2 nempel di kulit, mungkin krn kulit mukaku yang memang dasarnya kombinasi, jadi di bagian yang berminyak bb cream ini jd 'geser'. Setelah ditimpa dengan loose powder malah bikin terlihat cakey.;0
garnier bb cream;Yessytan;Awalnya beli produk ini karena mau coba semua jenis bb cream drugstore. Aku sama sekali ga cocok pakai ini. Selain warna nyanyg to dark buat aku, finish nya kacau banget di muka ku yg oily. Muka ku jadi sangat berminyak dan berat banget kalo dipakai seharian. Menurut aku kalau kalian punya kulit yg relatif oily mending hindari bb cream ini deh. Keunggulan nya cuma dari segi harga yg murah dan cukup mudah di blend.;0
garnier bb cream;shasannuru;bb cream ini warnanya too yellow buat kulitku dan ga tau kenapa ga ngeblend sama warna kulit jdnya aneh gitu dan ntah kenapa setelah seharian di pake malah bikin tambah oily wajahku, mungkin karena harganya yg murah jd menurutku wajar aja sh tp yg parahnya ini bikin aku breakout parah gitu huhu;0
garnier bb cream;jojocruns;Beli karena tergiur harganya murah dan mudah di dapatkan, waktu di pake malah kegelapan -_- sekali pake 1 jam langsung kusam . Langsung ilfeel dan ga pernah beli lagi . Kecewa berat sih kirain bakal bagus karena kalo review di luar negeri katanya lumayan bagus;0
garnier bb cream;luckyyy;Ini BB Cream pertama aku, dulu banget beli karena murah tapi setelah dicoba mendingan beli BBC dengan harga yang lebih mahal lah daripada hasilnya nggak banget. Shadenya nggak pas banget dimuka ku, padahal udah shade yang gelap tapi kelihatan pektay banget dan nggak ngeblend dengan baik. Padahal coveragenya lumayan.;0
garnier bb cream;earlyn;bb cream pertamaku. untung sekarang ada cushion (merk lain) yang jauh lebih ngga repot applikasinya. bb cream ini di wajahku kurang oke jadinya. sempat berpanas2 setelah pakai bb cream ini. hasilnya.. cepat2 cuci muka karena sudah ga bisa tertolong meski sudah di retouch pakai bedak. so sorry...;0
garnier bb cream;Tuhfahqurana;Sorry to say,  ini BB cream ter-gagal yang pernah saya cobain, texture BB creamnya kayak cair banget gitu,  trus kalau diaplikasiin kemuka dia cepet ngeresep ke pori-pori jadi bikin crack dan sama sekali tidak coverage belum lagi baunya yang aneh,  agak kayak bau plastik gitu (menurut saya). For me not worth it sih. untuk packagingnya lumayan lah nggak makan tempat dan cocok buat travelling.;0
garnier bb cream;ranimelvia;Teksturnya sih menurutku biasa aja, dianrada cair dan baunya aku kurang suka. Pas diaplikasikan ke muka kok ada rasa panas gitu dan blendnya itu susah bgt, shadenya juga ga cocok dimuka ku, lupa warna berapa. Aku sih gak cocok. Produk garnier yg cocok diaku cuma facewashnya aja dan itu juga yang matcha sama yg pomegranate aja huft;0
garnier bb cream;nabilacinta;Dengan Modal penasaran sumpah ini bikin kulit kusam terus berminyak ditambah crack jugaa,tapi harganya lumayan ramah di kantong jadi ga nyesel nyesel banget,pokoknya ga banget dehhh tumbuh jerawat jg :(;0
garnier bb cream;MonicaKS97;tak pernah sekecewa ini sama suatu produk. aku beli 5 hari yang lalu, awal pemakaian ga ada masalah. eh besok nya bangun pagi malah bruntusan parah. tapi aku masih mikir bukan karena ini produk, tapi setelah pemakaian yang ke tiga, aku mundur karena mulai tumbuh jerawatan gede-gede.kesal bats;0
garnier bb cream;Myn;BB Cream ini nggak cocok banget di aku, covernya nggak ada sama sekali, bikin wajahku cepet berminyak, keliatan kusam, terus muncul bruntusan2 kecil dan komedo jadi tambah banyak :(||Teksturnya sendiri agak kental, warnanya krem agak oranye gitu, ada bau khas garnier, gampang di blend bahkan tanpa tool dan ada sensasi dingin waktu di aplikasikan.||Repurchase? NO (butuh yang cover);0
garnier bb cream;cel_gracia;beli ini karena iseng. murah juga gtu. aku pikir bisa ngeratain warna kulit sekaligus udh ada spf nya krn wkt itu belom nemu sunblock yang cocok. eh ternyata..... salah besar. pemakaian bru 2 3 jaman, muka aku udh kek kilang minyak dan jadi patchy aneh gtu. repurchase? no;0
garnier bb cream;vivifikriyani;beli ini pas jaman smp hahaha karna emang gue udh ganjen gitu sih dannn parahnya dia tuh keliatan banget coveragenya dan bikin muka gue kaya putih banget padahal makenya sedikit dong dan dia tuh gampang luntur pas kena keringet -__-;0
garnier bb cream;shintadesnia;pernah pake ini 5 tahun yg lalu kalo ga salah, dia super super super duper berminyak banget di aku (mungkin kalo sekarang orang sebutnya dewy parah) dulu gasuka banget kalo muka aku keliatan minyakan dan gasukanua lagi sama dia, dia bikin muka kusam dan beruntusan;0
garnier bb cream;ayuarinigtiyas;BB cream ini cm ada 1 shade. Kt BA ny wrna nya bakal nyesuain wrna kulit kita, tapi pas d pake malah muka jd abu2, beberapa jam kemudian muka menggelap. Fix bb cream ini oxydize. Gak akan beli lg krn bikin muka bruntusan dan jerawatan, pdhal udh double cleansing jg.;0
garnier bb cream;tina_goenadhi;Awal beli karena harganya terjangkau & kelihatannya bakal bagus. ternyata setelah dipake 3 jam, wajahku yg undertonenya netral jadi abu2 banget, wajahku jadi makin berminyak juga. Jadi warna kulitku keliatan gosong.;0
garnier bb cream;Kiki259;Bb cream ini muncul saat bb cream lagi booming di market. Untuk harganya yg kala itu murah yakni kisaran 20rb-an, sayangnya pilihan shade cuma satu doang yg diklaim bisa dipakai untuk seluruh warna kulit orang Indonesia. Namun di aku malah kegelapan. Dan bb cream ini tak tahan lama, dan wajah jadi kusam pakai ginian.;0
garnier bb cream;nikentuckyy;Di aku bikin makin minyakaan, udh st ku oily trus makin oilyy, sediih hiks masa baru 5 menit pake jalan kluar dr kosan udah langsung kilang minyak, kirain bakal matte gtu, kalopun ga matte gakan sekilang minyak itu atleast hikssssssssssssss;0
garnier bb cream;zulaikanf;Nyoba ini tuh duluuuuu bgttt pas liat ini di alfa midi karena kepo langsung beli deh.|Make ini tuh dgn harapan muka jadi kecover dosa2nya dan bikin makin syantik... ternyata tidak dong:))) muka aku malah jadi abu2 gitu dan aneh diliatnya. Mana dulu tuh muka gue dekil parah gitu wakakakak. Eh lama kelamaan muka jadi jerawatan parah gara2 make ini wqwq jadi langsung ku buang gara2 syedih wqwq.;0
garnier bb cream;Luthfiechan;Ga cocok di saya, bikin breakout, bikin berminyak. Ga ada coverage nya, ga ada pilihan warna, keputihan di skin tone saya. Baru beberapa kali pake, langsung dibuang hehehe, untung cuma beli versi kecilnya;0
garnier bb cream;kellyclaudia;"my first bb cream~ hoho. iseng mau nyobain bb cream akhirnya beli aja yang paling murah di indomaret, toh nyobain doang? teksturnya kek bb cream biasa, dan yang bkin aku bener-bener gak suka sama bb cream ini itu adalah : warna-nya, dan coverage-nya. pas aku pake ini muka aku gak trlalu bermasalah shingga gak trlalu byk yg harus ditutup tapi bb cream ini bener"" ga cover sama sekali. aku bahkan gatau jdnya fungsi nya pake bb cream ini apa :( terus buat warnanya gk cocok banget di kulit aku :( aku baru pake 2x dan ga pake lagi. repurchase? no :(";0
garnier bb cream;meilitasefriana;bb cream ini warnanya pas sm mukaku. tp gak ngeblend gitu. baru dipake 2 jam aja mukaku udh kyk kilang minyak. gak lama kemudian  keluar deh jerawat. kapok bgt pake bb cream ini.|repurchase? absolutely not.;0
garnier bb cream;dyahrf;Mau cobain, BB cream garnier kayak apa sih?? Setelah pakai, t zone ngambek berat oil nya,  cakey parah ga tahan lama kringat dikit bedak brantakan.. Ngerii sekali purcase aj. Aku buat coverage bekas jerawat aja ku totolkan ga ke semua ku alih fungsikan sebagai cream correction wkwk;0
garnier bb cream;peyiskaaa;tidak bagus sama sekali. terlalu putih. aku rasa ga cocok sama muka yg berminyak soalnya bikin makin berminyak. itu kalo di aku ya, kalau yang lain gatau gimana......……................................;0
garnier bb cream;hildaaaaa;okeh, bb cream from garnier. awal kemunculan nya aku axcited bgt pengen nyoba, but setelah dicoba, sorry garnier, i dont like your bb cream. first teksturnya yang cair banget agak mengganggu menurut aku. second pilihan shadenya kagak ada. dan terakhir coverage nya kurang banget. padahal aku orang yg cenderung cuma perlu coverage rendah kalo milih bb cream ato foundie tapi tetep garnier gak bisa ngasi yang aku mau, emang harga murah ya cyin cocok banget buat anak sekolahan ato pelajar yg mau ngirit uang jajan, untuk mereka pas lah, secara juga masalah kulit mereka belum terlalu parah ya kan. but for me not again ya...sorry;0
garnier bb cream;nitranada;ini enak sih dipake ringan terus gampang di blend tapi tiap abis pake ini langsung jerawatan gitu muncul 3/4 setelah seharian pake ini ga ngerti lagi deh udah soalnya mukaku termasuk jarang jerawatan sekali muncul sangat mengganggu;0
